Date;ExecutionTime;Value
2023-05-18 10:02:28.000;8;49.70
2023-11-18 02:44:25.000;4;82.69
2023-10-19 06:51:12.000;3;88.93
2023-07-07 22:45:40.000;8;33.56
2023-05-25 05:37:15.000;3;59.02
2023-07-31 18:09:11.000;3;52.12
2023-06-20 20:59:00.000;4;17.54
2023-09-14 01:21:08.000;7;81.86
2023-02-22 08:06:22.000;3;42.97
2023-03-05 09:35:02.000;7;19.53
2023-04-28 05:53:06.000;5;81.98
2023-12-22 16:37:22.000;8;5.91
2023-06-04 06:15:22.000;6;47.45
2023-07-06 11:25:09.000;5;91.49
2023-12-03 19:59:02.000;9;35.79
2023-01-21 15:35:28.000;9;1.11
2023-07-22 05:28:44.000;5;64.62
2023-05-03 08:23:10.000;9;43.39
2023-03-28 16:39:32.000;2;76.26
2023-11-08 02:47:58.000;6;26.24
2023-09-19 22:26:48.000;5;6.96
2023-06-28 03:44:58.000;1;67.11
2023-02-01 00:02:37.000;7;2.21
2023-03-05 21:49:17.000;8;32.31
2023-10-24 23:24:27.000;8;47.02
2023-11-10 10:50:47.000;2;74.37
2023-04-22 02:58:30.000;3;47.47
2023-03-04 01:37:47.000;8;97.74
2023-08-24 09:57:01.000;2;35.14
2023-03-19 04:08:42.000;4;51.77
2023-08-10 02:20:31.000;3;91.32
2023-01-10 08:28:26.000;8;99.31
2023-11-13 06:01:51.000;3;11.25
2023-01-24 08:10:19.000;2;17.54
2023-04-21 09:14:00.000;3;99.10
2023-04-14 22:45:37.000;2;52.43
2023-05-22 23:09:58.000;8;44.78
2023-10-04 06:49:51.000;8;25.13
2023-09-07 22:25:35.000;5;12.10
2023-05-09 06:27:42.000;1;41.69
2023-10-23 19:20:26.000;6;11.51
2023-09-10 14:06:38.000;4;64.92
2023-11-19 22:54:13.000;3;13.41
2023-07-29 12:31:41.000;9;50.96
2023-09-13 20:21:33.000;2;12.12
2023-09-03 04:18:08.000;4;99.44
2023-01-10 12:46:17.000;8;2.65
2023-02-24 01:22:28.000;6;85.65
2023-08-09 20:16:39.000;4;35.54
2023-02-26 02:17:57.000;7;79.01
2023-11-19 23:18:47.000;7;55.86
2023-09-23 11:12:48.000;6;37.41
2023-06-22 22:36:53.000;8;81.17
2023-03-23 11:39:42.000;2;32.54
2023-12-31 05:19:21.000;6;56.17
2023-01-13 04:31:39.000;3;86.98
2023-03-22 16:27:35.000;5;83.10
2023-07-25 06:37:43.000;9;53.62
2023-04-29 10:57:12.000;8;38.60
2023-04-22 11:57:08.000;5;93.87
2023-08-10 07:18:21.000;2;18.02
2023-09-15 00:55:00.000;7;30.65
2023-10-08 23:42:43.000;9;12.45
2023-06-25 14:55:01.000;1;28.25
2023-07-22 17:49:34.000;9;44.14
2023-05-25 02:23:20.000;9;87.59
2023-06-15 19:45:10.000;2;14.97
2023-03-30 10:11:08.000;7;45.52
2023-12-16 09:39:35.000;5;39.62
2023-05-07 17:55:02.000;9;42.31
2023-07-21 21:17:17.000;3;86.81
2023-08-12 21:52:13.000;7;49.82
2023-11-29 06:16:08.000;4;20.27
2023-03-28 19:14:26.000;5;58.41
2023-06-02 06:03:30.000;5;84.87
2023-07-27 02:49:47.000;2;13.23
2023-07-29 09:27:01.000;7;14.32
2023-06-15 22:50:24.000;3;6.21
2023-12-23 18:44:03.000;7;61.92
2023-02-05 05:22:11.000;8;49.82
2023-07-21 21:36:58.000;8;62.34
2023-09-29 16:19:55.000;9;89.89
2023-06-03 13:06:40.000;5;76.68
2023-01-18 04:51:16.000;4;96.12
2023-07-05 15:45:05.000;6;33.86
2023-10-03 13:31:23.000;6;35.25
2023-08-20 16:06:30.000;6;6.61
2023-02-14 04:42:34.000;2;21.98
2023-02-21 09:14:11.000;4;32.84
2023-06-24 04:20:38.000;8;78.81
2023-12-15 18:02:21.000;1;57.83
2023-08-08 14:51:52.000;2;84.35
2023-01-18 19:45:04.000;8;5.44
2023-10-19 10:55:04.000;3;92.75
2023-12-13 23:54:30.000;7;71.46
2023-12-06 22:20:26.000;2;97.25
2023-06-06 02:04:09.000;9;87.77
2023-03-02 11:12:59.000;7;19.71
2023-02-13 16:37:25.000;8;50.32
2023-02-03 17:22:39.000;5;71.33
2023-05-22 07:07:58.000;2;58.20
2023-05-29 18:07:47.000;7;82.92
2023-01-10 05:41:22.000;8;57.89
2023-07-27 21:15:35.000;5;85.75
2023-02-24 17:27:07.000;2;60.03
2023-03-23 21:44:21.000;7;94.84
2023-08-16 17:37:39.000;2;4.12
2023-06-04 16:16:13.000;6;11.01
2023-05-15 14:24:53.000;4;99.70
2023-04-08 10:43:31.000;2;14.11
2023-04-07 21:59:10.000;1;88.66
2023-06-20 11:36:13.000;8;10.76
2023-04-22 17:33:19.000;5;7.18
2023-01-08 16:12:38.000;1;47.50
2023-10-11 16:46:45.000;6;24.36
2023-12-26 05:26:45.000;3;19.55
2023-10-25 15:25:38.000;5;25.09
2023-01-19 09:24:29.000;4;20.89
2023-10-15 03:54:58.000;8;67.45
2023-08-11 12:14:16.000;3;89.52
2023-03-25 03:07:52.000;6;11.22
2023-09-16 12:20:54.000;7;97.16
2023-07-19 18:59:41.000;4;76.24
2023-03-07 09:21:34.000;1;28.76
2023-12-02 20:57:21.000;7;19.10
2023-05-02 15:43:46.000;2;36.90
2023-08-02 08:22:11.000;4;49.01
2023-10-09 01:31:23.000;6;96.64
2023-04-03 00:01:53.000;1;15.93
2023-06-04 09:07:10.000;1;71.68
2023-01-08 05:34:43.000;3;41.85
2023-08-15 01:01:15.000;8;59.53
2023-07-26 16:20:46.000;7;73.43
2023-06-01 06:49:06.000;3;11.99
2023-04-05 00:30:53.000;5;82.17
2023-08-30 18:59:41.000;7;60.10
2023-04-17 16:53:27.000;6;99.99
2023-12-29 00:37:00.000;7;64.02
2023-05-13 16:21:57.000;7;12.42
2023-01-05 15:44:53.000;6;1.51
2023-01-29 05:28:02.000;2;51.58
2023-11-23 17:10:01.000;9;43.42
2023-08-02 04:32:30.000;8;2.11
2023-11-16 22:43:18.000;8;23.08
2023-04-13 12:37:53.000;4;32.22
2023-04-21 17:03:45.000;6;92.36
2023-06-14 12:59:04.000;4;39.59
2023-04-15 04:31:47.000;8;60.85
2023-09-18 13:04:43.000;3;26.23
2023-02-20 02:22:10.000;1;82.83
2023-09-16 10:31:18.000;9;60.95
2023-03-15 13:10:41.000;4;80.76
2023-04-18 01:47:07.000;8;59.41
2023-09-30 03:19:24.000;1;55.08
2023-05-22 21:44:49.000;6;32.31
2023-08-19 13:47:30.000;7;32.24
2023-11-15 14:42:07.000;1;59.52
2023-08-02 09:42:37.000;4;34.47
2023-09-09 01:57:25.000;4;21.67
2023-10-23 18:05:34.000;9;9.09
2023-02-09 07:47:35.000;1;11.88
2023-01-16 21:53:01.000;1;91.68
2023-02-08 01:31:53.000;8;73.32
2023-05-10 07:01:29.000;2;47.13
2023-11-08 12:59:55.000;4;81.05
2023-01-13 00:30:31.000;3;6.20
2023-03-12 09:22:46.000;8;12.67
2023-01-27 06:33:08.000;4;69.26
2023-11-26 16:25:47.000;7;8.58
2023-01-02 18:11:15.000;2;85.93
2023-01-15 09:13:15.000;4;64.06
2023-12-15 17:44:24.000;5;61.84
2023-06-07 03:02:21.000;8;64.88
2023-07-28 05:27:13.000;8;11.76
2023-09-28 05:28:54.000;2;64.34
2023-07-18 15:40:43.000;9;8.77
2023-10-21 17:01:23.000;5;5.17
2023-09-08 02:14:11.000;6;55.33
2023-08-20 11:35:34.000;5;47.79
2023-08-24 10:05:02.000;6;41.89
2023-12-20 23:57:02.000;3;26.67
2023-01-05 23:29:51.000;8;61.61
2023-12-07 05:25:33.000;3;78.50
2023-04-13 06:54:57.000;9;12.66
2023-04-21 04:40:41.000;7;97.96
2023-07-06 23:52:52.000;9;26.96
2023-03-26 18:43:51.000;5;57.78
2023-07-18 07:49:56.000;5;71.15
2023-08-07 18:36:13.000;1;72.40
2023-12-11 08:08:36.000;1;49.88
2023-11-14 15:06:59.000;6;27.27
2023-05-22 08:51:26.000;3;33.74
2023-01-14 11:23:32.000;6;13.93
2023-07-29 00:13:37.000;3;36.98
2023-01-02 05:33:58.000;6;14.34
2023-02-21 15:38:19.000;9;67.74
2023-09-15 16:28:43.000;4;67.73
2023-08-07 16:50:55.000;3;19.96
2023-10-26 16:51:02.000;1;85.79
2023-04-10 20:47:05.000;8;45.69
2023-08-03 04:55:38.000;7;25.84
2023-02-15 10:33:05.000;6;45.85
2023-10-04 00:42:40.000;1;97.61
2023-04-30 12:06:31.000;3;23.23
2023-05-14 10:27:11.000;2;29.87
2023-04-29 12:16:21.000;2;78.29
2023-06-30 20:55:28.000;8;78.66
2023-10-18 09:24:00.000;8;89.45
2023-07-14 14:33:51.000;8;64.99
2023-11-05 13:35:28.000;3;94.90
2023-04-12 17:26:12.000;9;87.66
2023-06-17 22:54:30.000;8;76.54
2023-02-01 18:00:58.000;6;39.69
2023-12-12 12:19:41.000;8;89.95
2023-11-23 20:06:11.000;4;14.45
2023-02-27 07:59:34.000;4;50.81
2023-05-01 19:31:09.000;2;92.91
2023-02-21 16:49:23.000;5;91.06
2023-09-14 15:47:20.000;6;59.61
2023-11-13 14:52:19.000;3;4.42
2023-03-05 00:51:58.000;2;45.19
2023-07-02 01:51:26.000;6;72.82
2023-10-02 11:41:50.000;2;67.70
2023-03-24 05:33:00.000;5;60.60
2023-05-16 20:23:53.000;3;2.08
2023-05-04 07:28:34.000;2;88.82
2023-05-21 03:36:35.000;4;85.35
2023-03-13 15:53:55.000;5;83.15
2023-08-25 12:14:26.000;4;95.91
2023-04-05 19:23:43.000;5;78.76
2023-01-25 14:47:09.000;8;2.26
2023-03-25 09:12:57.000;6;62.14
2023-03-17 03:31:50.000;9;3.81
2023-05-19 00:08:10.000;1;53.55
2023-11-26 10:37:14.000;5;47.56
2023-02-20 05:31:59.000;5;52.34
2023-03-25 00:33:34.000;5;78.60
2023-02-13 06:59:58.000;4;44.25
2023-07-05 21:13:41.000;2;83.79
2023-01-19 18:29:21.000;8;27.05
2023-02-17 15:20:54.000;2;86.78
2023-07-30 06:02:09.000;2;69.85
2023-05-13 07:45:57.000;1;7.14
2023-10-19 08:31:09.000;8;42.54
2023-01-21 22:39:10.000;8;18.43
2023-01-05 06:11:46.000;3;62.28
2023-03-25 09:20:48.000;4;55.98
2023-12-30 03:28:08.000;1;33.52
2023-07-24 08:14:24.000;1;90.61
2023-12-28 02:17:49.000;5;59.68
2023-10-28 06:08:25.000;4;60.62
2023-08-21 04:13:14.000;7;84.17
2023-07-16 00:46:56.000;1;48.52
2023-05-07 16:50:29.000;6;70.43
2023-12-29 20:50:27.000;6;31.77
2023-04-04 02:32:29.000;1;14.94
2023-12-10 09:33:53.000;6;7.11
2023-11-29 20:40:13.000;5;49.87
2023-03-28 16:41:06.000;8;60.92
2023-04-14 06:48:03.000;1;77.60
2023-03-28 23:52:54.000;9;72.08
2023-05-12 16:22:21.000;1;60.84
2023-11-15 19:39:37.000;6;20.20
2023-01-17 10:04:44.000;9;14.45
2023-11-02 08:12:37.000;4;15.65
2023-04-02 09:50:34.000;4;92.77
2023-10-05 01:49:49.000;4;80.48
2023-11-02 14:00:20.000;2;35.97
2023-03-07 23:20:36.000;8;27.03
2023-03-31 18:16:48.000;5;99.98
2023-01-31 21:00:58.000;1;32.96
2023-06-27 08:20:15.000;8;75.71
2023-06-17 13:36:29.000;5;62.08
2023-03-02 00:39:27.000;9;27.20
2023-12-03 06:31:39.000;3;99.36
2023-10-25 22:51:33.000;7;12.57
2023-04-28 01:58:36.000;3;8.76
2023-03-12 23:49:59.000;7;81.54
2023-02-22 19:04:42.000;4;84.87
2023-01-25 18:49:47.000;5;70.54
2023-02-28 19:32:33.000;3;8.06
2023-01-15 11:20:10.000;3;71.75
2023-04-13 10:09:05.000;1;34.48
2023-09-04 05:05:16.000;4;95.14
2023-06-13 15:56:08.000;1;83.52
2023-11-08 21:51:33.000;9;6.78
2023-05-21 15:01:09.000;5;37.05
2023-05-23 16:36:57.000;7;26.95
2023-05-26 20:33:01.000;4;70.92
2023-01-16 14:16:26.000;9;56.86
2023-10-13 01:17:58.000;2;66.62
2023-07-19 16:48:19.000;7;22.68
2023-07-04 23:04:53.000;7;77.17
2023-12-07 19:08:27.000;8;70.48
2023-05-14 02:51:43.000;1;95.97
2023-12-08 15:12:32.000;4;80.34
2023-06-24 17:52:41.000;8;97.24
2023-07-25 14:36:33.000;8;82.92
2023-09-12 20:25:48.000;2;44.93
2023-05-26 16:37:00.000;1;51.64
2023-06-27 15:57:59.000;3;19.80
2023-09-01 00:08:59.000;8;1.38
2023-10-11 12:19:21.000;8;98.29
2023-12-08 01:35:42.000;4;32.84
2023-03-22 19:08:23.000;4;96.10
2023-05-23 08:00:19.000;4;95.77
2023-06-14 19:03:25.000;7;42.12
2023-10-04 18:55:05.000;3;82.22
2023-04-17 10:00:08.000;8;28.37
2023-06-01 03:36:53.000;9;65.57
2023-10-14 17:13:31.000;5;4.60
2023-02-26 02:52:30.000;1;78.13
2023-07-06 07:25:39.000;1;21.46
2023-03-28 16:06:57.000;4;1.67
2023-09-08 19:19:54.000;6;71.68
2023-06-04 07:40:02.000;4;52.16
2023-11-20 08:06:17.000;1;61.12
2023-06-24 17:40:43.000;6;89.76
2023-03-18 01:59:45.000;4;84.99
2023-03-30 03:50:13.000;8;84.90
2023-10-06 09:17:35.000;4;20.28
2023-10-09 22:25:01.000;6;6.18
2023-11-06 16:13:16.000;7;85.53
2023-02-14 08:40:30.000;3;92.43
2023-04-23 13:04:21.000;8;98.77
2023-07-24 06:58:59.000;4;73.07
2023-01-24 23:14:41.000;5;15.35
2023-05-20 15:15:42.000;2;79.25
2023-01-28 02:52:38.000;4;97.85
2023-06-03 14:06:46.000;9;15.43
2023-06-30 04:09:40.000;3;31.15
2023-03-21 08:10:55.000;2;2.00
2023-07-16 19:41:37.000;8;59.77
2023-03-16 07:30:50.000;2;32.19
2023-10-02 13:16:08.000;9;81.95
2023-02-26 17:41:57.000;1;81.98
2023-05-11 18:09:54.000;1;9.83
2023-03-27 08:12:47.000;4;47.89
2023-05-02 04:32:19.000;3;52.03
2023-07-10 06:37:14.000;2;56.62
2023-07-07 23:03:47.000;4;65.17
2023-01-15 09:43:27.000;9;28.70
2023-05-24 11:14:21.000;1;96.44
2023-03-06 13:37:45.000;6;65.51
2023-07-06 10:41:45.000;9;38.47
2023-11-25 06:23:18.000;1;39.69
2023-10-16 08:10:55.000;3;36.53
2023-08-19 19:00:46.000;6;74.27
2023-05-04 23:58:10.000;8;66.56
2023-03-08 14:07:56.000;8;37.10
2023-06-15 19:40:06.000;7;7.41
2023-01-26 05:19:55.000;3;74.45
2023-06-08 10:46:08.000;7;77.01
2023-06-25 13:39:56.000;3;22.14
2023-02-27 17:26:58.000;6;21.53
2023-08-31 21:48:16.000;7;98.56
2023-10-16 12:24:08.000;2;4.93
2023-08-24 00:23:34.000;2;36.43
2023-10-05 19:29:57.000;9;75.05
2023-09-04 02:19:43.000;1;94.15
2023-01-12 09:38:06.000;2;22.36
2023-04-13 22:32:42.000;2;16.24
2023-04-21 00:33:04.000;2;90.27
2023-03-29 18:56:39.000;7;96.21
2023-10-09 12:08:46.000;1;50.86
2023-01-16 05:01:18.000;5;89.40
2023-01-14 09:51:35.000;3;26.11
2023-04-02 10:03:51.000;3;3.56
2023-11-21 23:47:37.000;9;60.66
2023-10-04 05:42:38.000;7;31.48
2023-03-19 01:04:49.000;1;69.84
2023-07-03 22:23:46.000;4;30.43
2023-10-24 06:50:44.000;2;50.61
2023-11-08 23:08:44.000;1;65.40
2023-08-04 00:16:12.000;5;99.52
2023-09-13 21:38:09.000;1;40.88
2023-05-15 10:50:29.000;6;53.07
2023-06-11 23:57:12.000;8;63.55
2023-06-06 02:41:44.000;3;70.46
2023-09-13 12:49:47.000;6;81.71
2023-04-28 08:54:36.000;8;32.27
2023-10-30 05:55:57.000;3;52.68
2023-10-11 18:01:31.000;7;70.00
2023-04-12 15:19:28.000;2;98.48
2023-05-31 00:40:56.000;7;24.09
2023-03-31 21:26:48.000;7;47.15
2023-08-28 08:10:07.000;9;15.04
2023-10-15 10:50:42.000;6;76.82
2023-04-19 23:50:41.000;9;35.82
2023-06-11 14:05:46.000;1;73.18
2023-11-29 22:30:16.000;3;98.67
2023-11-07 23:33:31.000;9;90.39
2023-07-20 19:18:43.000;2;48.43
2023-06-29 05:36:50.000;3;64.89
2023-09-22 03:54:50.000;9;45.15
2023-04-20 00:41:10.000;3;38.82
2023-09-07 20:28:03.000;3;1.10
2023-01-18 02:22:38.000;9;71.12
2023-04-16 20:28:11.000;5;16.86
2023-10-09 09:24:31.000;8;76.28
2023-11-08 11:24:20.000;4;58.70
2023-12-16 00:06:37.000;2;14.03
2023-09-10 16:04:08.000;3;2.33
2023-09-13 08:21:47.000;6;42.76
2023-10-16 23:32:07.000;4;58.85
2023-11-03 01:45:54.000;7;84.26
2023-08-27 09:57:02.000;4;6.31
2023-08-10 05:22:23.000;3;71.79
2023-01-13 20:19:43.000;3;32.56
2023-09-12 10:08:15.000;4;13.87
2023-04-12 08:47:34.000;9;25.75
2023-06-26 07:06:53.000;1;14.71
2023-06-15 00:45:19.000;6;9.83
2023-12-20 18:06:05.000;7;76.24
2023-02-28 02:39:03.000;8;91.71
2023-10-09 21:18:21.000;1;67.86
2023-04-16 12:21:02.000;7;6.35
2023-07-17 02:43:38.000;1;38.99
2023-08-28 13:51:47.000;1;98.77
2023-09-28 18:57:20.000;4;64.02
2023-12-26 05:56:14.000;9;89.06
2023-09-19 16:38:14.000;5;11.71
2023-10-13 20:05:22.000;6;84.69
2023-03-07 22:00:47.000;3;16.02
2023-08-02 22:26:36.000;3;86.62
2023-05-19 07:18:17.000;4;10.74
2023-05-01 00:54:07.000;4;16.50
2023-04-03 15:39:02.000;2;18.57
2023-04-06 09:32:46.000;5;2.80
2023-05-12 04:58:36.000;2;78.00
2023-11-14 17:13:48.000;1;88.76
2023-05-29 16:57:28.000;1;99.77
2023-10-11 23:19:42.000;1;7.08
2023-11-18 01:59:12.000;2;44.22
2023-06-29 20:27:03.000;2;91.45
2023-06-29 09:50:12.000;4;21.43
2023-04-10 23:03:51.000;1;64.22
2023-12-10 02:06:32.000;1;12.81
2023-08-15 22:46:58.000;1;26.23
2023-01-16 19:07:04.000;3;12.85
2023-05-28 16:07:45.000;5;71.18
2023-12-19 02:56:02.000;7;17.41
2023-03-22 16:44:40.000;3;7.69
2023-07-02 05:40:45.000;6;77.13
2023-04-03 05:07:25.000;2;24.32
2023-12-12 10:54:25.000;7;23.57
2023-04-16 12:55:30.000;7;75.20
2023-02-14 11:17:11.000;4;18.33
2023-03-23 04:52:46.000;8;15.71
2023-09-26 06:47:32.000;3;94.37
2023-07-07 14:09:21.000;8;19.92
2023-05-28 10:20:16.000;5;89.31
2023-05-22 17:05:59.000;2;78.13
2023-01-03 09:23:00.000;7;39.35
2023-08-15 04:21:43.000;2;79.31
2023-06-01 11:42:24.000;2;66.45
2023-03-08 19:14:40.000;3;86.73
2023-01-23 09:03:49.000;7;61.01
2023-07-30 03:30:49.000;6;64.79
2023-12-27 23:56:15.000;4;32.64
2023-09-12 10:40:47.000;7;75.63
2023-07-22 06:34:48.000;2;11.27
2023-05-26 17:31:45.000;8;36.08
2023-11-08 01:51:10.000;3;37.06
2023-05-22 23:05:46.000;3;23.17
2023-09-03 16:39:10.000;2;60.39
2023-08-01 22:46:10.000;2;3.54
2023-06-03 18:14:39.000;4;29.26
2023-12-14 13:57:26.000;3;34.93
2023-10-31 06:25:10.000;4;29.26
2023-12-20 22:22:24.000;3;94.98
2023-06-13 07:11:31.000;8;37.93
2023-01-11 11:18:01.000;6;9.45
2023-03-01 09:37:19.000;9;12.16
2023-03-18 17:52:12.000;6;58.10
2023-05-06 23:08:30.000;9;49.78
2023-10-15 12:33:22.000;7;70.79
2023-11-24 07:36:56.000;7;19.41
2023-01-19 17:24:52.000;6;26.51
2023-12-15 06:51:32.000;6;11.86
2023-04-16 09:17:44.000;8;50.06
2023-08-06 00:33:16.000;4;67.13
2023-01-30 05:31:22.000;6;89.89
2023-08-24 14:28:41.000;1;91.53
2023-12-26 11:24:23.000;3;50.67
2023-03-16 11:28:17.000;2;53.12
2023-02-23 21:07:46.000;7;1.20
2023-02-04 00:33:40.000;6;34.38
2023-07-01 03:02:36.000;7;31.00
2023-02-08 22:45:28.000;6;15.21
2023-11-29 20:59:57.000;1;5.76
2023-11-07 11:12:23.000;1;5.48
2023-10-09 01:23:56.000;8;55.19
2023-03-09 06:58:12.000;8;6.11
2023-02-15 21:32:32.000;4;20.15
2023-12-24 23:57:05.000;6;53.18
2023-07-01 03:34:22.000;8;33.20
2023-07-08 23:46:21.000;7;47.53
2023-04-01 22:20:59.000;5;53.45
2023-12-15 05:54:50.000;1;66.27
2023-06-29 23:56:44.000;3;79.46
2023-06-11 10:45:27.000;6;26.43
2023-06-23 23:40:55.000;4;23.00
2023-09-17 20:30:49.000;1;52.53
2023-01-06 23:38:14.000;5;57.65
2023-04-03 16:09:55.000;4;77.32
2023-12-12 14:48:34.000;7;7.08
2023-09-22 17:32:07.000;2;15.28
2023-08-19 12:15:45.000;4;29.66
2023-04-16 02:54:42.000;5;6.36
2023-04-14 23:38:11.000;6;91.91
2023-01-07 15:54:59.000;7;95.28
2023-05-06 14:31:22.000;8;41.86
2023-10-19 19:17:42.000;7;38.80
2023-04-13 20:16:10.000;3;11.06
2023-04-05 01:45:24.000;7;52.87
2023-06-26 18:19:58.000;6;25.99
2023-12-12 17:08:25.000;2;55.57
2023-07-31 14:11:49.000;5;78.32
2023-09-26 15:46:36.000;9;17.16
2023-07-20 04:36:09.000;6;14.18
2023-01-29 10:07:08.000;2;95.79
2023-08-01 13:59:55.000;6;61.85
2023-08-12 03:29:02.000;1;6.26
2023-05-15 19:27:58.000;2;95.07
2023-01-03 19:42:03.000;1;78.81
2023-11-08 23:53:21.000;8;84.95
2023-09-07 08:27:36.000;8;70.99
2023-05-04 06:18:18.000;6;30.88
2023-02-09 21:35:47.000;4;3.37
2023-08-07 01:37:50.000;2;8.45
2023-04-25 02:32:25.000;5;79.05
2023-09-18 22:21:25.000;6;91.14
2023-12-11 05:36:26.000;2;45.11
2023-12-13 11:01:09.000;4;27.82
2023-10-15 10:56:04.000;3;75.19
2023-03-12 22:25:09.000;7;46.38
2023-07-22 17:58:02.000;2;27.51
2023-03-04 04:10:28.000;5;73.99
2023-07-03 19:39:20.000;3;37.10
2023-02-27 22:50:36.000;5;67.96
2023-06-18 07:54:14.000;3;31.22
2023-01-30 15:26:45.000;1;78.30
2023-02-24 23:26:01.000;7;31.23
2023-09-10 00:31:14.000;4;52.99
2023-05-09 00:14:16.000;6;58.41
2023-04-30 02:37:55.000;3;28.90
2023-05-24 18:50:04.000;9;3.72
2023-05-16 05:25:46.000;2;10.73
2023-10-12 17:00:51.000;6;91.86
2023-10-31 07:58:30.000;7;21.29
2023-10-03 06:01:07.000;5;85.49
2023-09-10 12:28:03.000;9;17.67
2023-04-02 19:59:41.000;8;25.56
2023-01-20 23:26:12.000;8;25.60
2023-12-17 10:41:11.000;4;84.03
2023-09-27 00:31:10.000;7;55.64
2023-09-18 07:18:51.000;7;51.52
2023-12-08 15:11:49.000;5;62.32
2023-08-06 21:50:30.000;1;20.88
2023-10-29 14:57:51.000;3;4.30
2023-01-09 00:22:48.000;4;76.74
2023-05-12 08:26:07.000;1;4.82
2023-03-27 23:34:51.000;7;82.52
2023-12-24 19:09:24.000;5;70.49
2023-04-16 12:05:56.000;6;57.42
2023-05-02 12:32:05.000;8;72.17
2023-04-06 10:38:46.000;8;73.78
2023-02-15 01:22:44.000;3;7.31
2023-01-19 21:59:43.000;9;15.24
2023-05-29 08:49:04.000;5;83.26
2023-08-27 13:01:11.000;9;15.69
2023-09-17 01:29:25.000;4;4.83
2023-01-17 11:48:55.000;7;76.59
2023-08-16 08:06:41.000;9;32.64
2023-04-15 06:47:13.000;7;89.12
2023-11-01 16:57:06.000;4;12.96
2023-10-01 04:45:13.000;3;16.66
2023-03-02 18:28:17.000;4;6.89
2023-04-30 08:59:26.000;3;65.62
2023-05-04 09:50:54.000;3;72.29
2023-02-06 05:57:52.000;2;39.93
2023-07-30 01:07:38.000;4;48.70
2023-07-10 06:18:53.000;2;69.84
2023-10-12 01:00:50.000;8;61.23
2023-03-18 02:33:41.000;5;29.94
2023-07-14 17:56:04.000;3;12.12
2023-12-22 00:31:46.000;5;4.25
2023-03-24 19:32:40.000;8;90.35
2023-08-21 11:55:25.000;9;88.58
2023-05-28 02:24:19.000;9;6.41
2023-05-10 15:42:57.000;7;38.79
2023-03-16 18:26:34.000;9;36.59
2023-12-10 08:18:14.000;6;6.88
2023-01-08 22:07:05.000;9;51.77
2023-08-25 10:34:59.000;4;77.30
2023-01-25 18:47:18.000;2;38.44
2023-10-28 07:06:13.000;2;28.83
2023-05-05 21:24:03.000;2;9.17
2023-11-26 01:38:40.000;2;90.86
2023-10-22 04:32:21.000;3;9.11
2023-12-07 02:27:58.000;8;35.13
2023-08-21 23:01:26.000;7;71.27
2023-11-13 08:33:46.000;8;78.93
2023-03-18 14:57:43.000;5;88.79
2023-01-06 22:49:48.000;6;7.02
2023-04-22 03:06:32.000;2;75.89
2023-06-22 19:19:00.000;1;56.48
2023-12-09 16:31:48.000;9;11.76
2023-11-20 10:35:18.000;3;74.79
2023-11-07 08:31:10.000;2;6.13
2023-07-02 16:08:02.000;6;88.80
2023-07-14 09:54:33.000;7;11.60
2023-11-02 19:54:07.000;4;66.03
2023-03-17 15:52:01.000;4;46.10
2023-05-19 01:18:18.000;4;34.50
2023-11-02 12:23:23.000;5;16.47
2023-08-02 23:06:59.000;3;5.73
2023-12-24 17:15:31.000;4;79.66
2023-05-01 03:48:01.000;7;12.34
2023-01-11 16:07:51.000;5;90.45
2023-08-11 13:00:59.000;3;59.17
2023-12-08 07:57:20.000;3;37.79
2023-05-09 10:29:21.000;2;9.98
2023-10-20 15:13:14.000;1;58.08
2023-04-23 23:28:55.000;2;25.99
2023-08-04 06:15:20.000;3;20.95
2023-12-19 19:03:01.000;1;20.60
2023-02-26 07:29:38.000;5;94.47
2023-09-24 00:18:53.000;6;47.53
2023-06-10 23:49:53.000;5;14.73
2023-10-14 09:50:00.000;8;28.26
2023-06-22 12:58:43.000;1;35.64
2023-02-05 12:14:18.000;3;45.36
2023-01-08 00:31:43.000;8;9.94
2023-09-11 21:49:27.000;4;96.99
2023-03-19 04:11:08.000;8;71.59
2023-06-03 15:41:55.000;6;94.53
2023-05-13 20:10:50.000;6;60.17
2023-09-16 15:12:09.000;6;5.82
2023-08-19 03:45:20.000;8;21.89
2023-02-10 18:37:31.000;8;55.99
2023-10-18 10:37:56.000;5;77.82
2023-11-20 15:48:31.000;2;53.11
2023-05-15 07:59:30.000;1;9.12
2023-07-31 02:59:33.000;7;60.31
2023-07-08 22:54:02.000;7;71.37
2023-09-28 18:12:24.000;1;74.91
2023-03-22 16:00:00.000;9;18.16
2023-12-19 16:55:55.000;5;76.00
2023-05-17 10:34:08.000;6;27.62
2023-04-29 04:02:37.000;2;93.56
2023-02-13 05:39:31.000;7;78.58
2023-01-05 02:42:08.000;2;96.68
2023-07-04 11:16:51.000;5;69.45
2023-03-19 20:15:33.000;6;38.75
2023-11-22 18:34:28.000;4;92.98
2023-06-16 14:54:31.000;3;44.32
2023-04-12 17:30:26.000;9;3.95
2023-03-30 01:26:22.000;6;99.57
2023-12-16 16:40:51.000;9;5.27
2023-03-26 23:07:08.000;7;86.92
2023-02-03 05:13:50.000;2;78.86
2023-06-06 20:11:02.000;7;41.72
2023-02-12 13:22:34.000;2;73.16
2023-11-07 10:10:52.000;7;11.47
